fpr,tpr,threshold
0.09343936381709742,0.5305498981670062,0.6215714285714284
0.09410205434062292,0.5305498981670062,0.6213730158730159
0.09410205434062292,0.5315682281059063,0.621
0.09443339960238568,0.5315682281059063,0.6204761904761904
0.09443339960238568,0.5325865580448065,0.6201428571428572
0.0950960901259112,0.5325865580448065,0.6199761904761905
0.0950960901259112,0.5336048879837068,0.6199523809523809
0.09575878064943671,0.5336048879837068,0.6197380952380952
0.09575878064943671,0.5346232179226069,0.6195238095238094
0.09609012591119948,0.5346232179226069,0.6195
0.09609012591119948,0.5366598778004074,0.6183412698412698
0.09642147117296222,0.5366598778004074,0.6180714285714286
0.09642147117296222,0.5376782077393075,0.6176428571428572
0.09741550695825049,0.5376782077393075,0.6171666666666666
0.09741550695825049,0.539714867617108,0.6166666666666667
0.09774685222001325,0.539714867617108,0.616404761904762
0.09774685222001325,0.5427698574338086,0.6155714285714285
0.09874088800530152,0.5427698574338086,0.614642857142857
0.09907223326706428,0.5437881873727087,0.6145
0.09973492379058979,0.5437881873727087,0.6144047619047618
0.09973492379058979,0.544806517311609,0.6142380952380951
0.10039761431411531,0.544806517311609,0.6139285714285714
0.10039761431411531,0.5468431771894093,0.6136825396825397
0.10072895957587806,0.5468431771894093,0.6136190476190476
0.10072895957587806,0.5498981670061099,0.6130833333333333
0.10106030483764082,0.5498981670061099,0.6128174603174603
0.10106030483764082,0.5519348268839104,0.6126666666666667
0.10172299536116633,0.5519348268839104,0.6121547619047619
0.10172299536116633,0.5539714867617108,0.6115555555555555
0.10205434062292909,0.5539714867617108,0.6112380952380952
0.10205434062292909,0.554989816700611,0.6112222222222221
0.10238568588469185,0.554989816700611,0.6109880952380952
0.10238568588469185,0.5570264765784114,0.6095714285714287
0.10404241219350563,0.5570264765784114,0.6081666666666667
0.10404241219350563,0.5610997963340122,0.60675
0.10470510271703115,0.5610997963340122,0.6058333333333333
0.10470510271703115,0.5661914460285132,0.6044999999999999
0.10636182902584493,0.5661914460285132,0.6024880952380951
0.10636182902584493,0.5682281059063137,0.6020714285714285
0.10669317428760769,0.5682281059063137,0.6019880952380952
0.10669317428760769,0.5692464358452138,0.6019047619047619
0.1073558648111332,0.5692464358452138,0.6014166666666667
0.1073558648111332,0.570264765784114,0.6009999999999999
0.10801855533465872,0.570264765784114,0.6006666666666666
0.10801855533465872,0.5733197556008147,0.6003095238095238
0.10834990059642147,0.5733197556008147,0.5996944444444443
0.10834990059642147,0.5743380855397149,0.5992420634920634
0.10901259111994699,0.5743380855397149,0.5984166666666667
0.10901259111994699,0.5773930753564155,0.5981666666666666
0.10934393638170974,0.5773930753564155,0.597781746031746
0.10934393638170974,0.5794297352342159,0.5965595238095238
0.1096752816434725,0.5804480651731161,0.5963333333333334
0.1096752816434725,0.5835030549898167,0.5954999999999999
0.11000662690523526,0.5835030549898167,0.5954047619047619
0.11000662690523526,0.5865580448065173,0.5944166666666667
0.110337972166998,0.5865580448065173,0.5939999999999999
0.110337972166998,0.5906313645621182,0.5929166666666666
