precision,recall,threshold
0.47758620689655173,0.9892857142857143,0.13669239567142732
0.4784110535405872,0.9892857142857143,0.13672845756053484
0.47750865051903113,0.9857142857142858,0.13672971352431715
0.47660311958405543,0.9821428571428571,0.1388086335970233
0.4774305555555556,0.9821428571428571,0.138825
0.4782608695652174,0.9821428571428571,0.1399905024946543
0.47909407665505227,0.9821428571428571,0.13999709302325583
0.4799301919720768,0.9821428571428571,0.141236611030479
0.4807692307692308,0.9821428571428571,0.14279114960926467
0.4816112084063047,0.9821428571428571,0.14301194331983808
0.4824561403508772,0.9821428571428571,0.14330245901639346
0.48154657293497366,0.9785714285714285,0.1442266592256746
0.4823943661971831,0.9785714285714285,0.144425
0.48324514991181655,0.9785714285714285,0.14590047801485018
0.4840989399293286,0.9785714285714285,0.1482486320109439
0.4831858407079646,0.975,0.1486196772613237
0.48226950354609927,0.9714285714285714,0.1488124345365893
0.48312611012433393,0.9714285714285714,0.1490239540227369
0.48398576512455516,0.9714285714285714,0.1506279929995243
0.483065953654189,0.9678571428571429,0.15127818927238015
0.48392857142857143,0.9678571428571429,0.15324905935657937
0.4847942754919499,0.9678571428571429,0.1537534405915374
0.48566308243727596,0.9678571428571429,0.1569777581885272
0.4865350089766607,0.9678571428571429,0.15854323271665044
0.48741007194244607,0.9678571428571429,0.158575191577255
0.4882882882882883,0.9678571428571429,0.15865571035529086
0.4891696750902527,0.9678571428571429,0.15898951654090449
0.488245931283906,0.9642857142857143,0.1593961816923752
0.4891304347826087,0.9642857142857143,0.15975281915197392
0.4900181488203267,0.9642857142857143,0.16155007315655057
0.4909090909090909,0.9642857142857143,0.16186092726008197
0.4899817850637523,0.9607142857142857,0.16274365172770927
0.4908759124087591,0.9607142857142857,0.1635878215334933
0.49177330895795246,0.9607142857142857,0.16389367957393064
0.4908424908424908,0.9571428571428572,0.1665498095760505
0.4917431192660551,0.9571428571428572,0.1669255211169013
0.49264705882352944,0.9571428571428572,0.16706424255102598
0.49355432780847147,0.9571428571428572,0.16891965017935104
0.4944649446494465,0.9571428571428572,0.16985983606557375
0.49353049907578556,0.9535714285714286,0.17090821003602052
0.49444444444444446,0.9535714285714286,0.17196462979695692
0.49536178107606677,0.9535714285714286,0.17301428418621337
0.4962825278810409,0.9535714285714286,0.17336645622357694
0.49534450651769085,0.95,0.17348546511627905
0.4962686567164179,0.95,0.1738053980554071
0.497196261682243,0.95,0.17450276152508587
0.49812734082397003,0.95,0.17563212250396226
0.49906191369606,0.95,0.17628993665503387
0.5,0.95,0.17662737119162317
0.5009416195856874,0.95,0.1791293818225681
0.5,0.9464285714285714,0.17928530954970628
0.500945179584121,0.9464285714285714,0.17938224348898305
0.5018939393939394,0.9464285714285714,0.17956282153349334
0.5028462998102466,0.9464285714285714,0.18026701462101882
0.5019011406844106,0.9428571428571428,0.18148407797882635
0.5028571428571429,0.9428571428571428,0.1851349738312889
0.5038167938931297,0.9428571428571428,0.18599649774100668
0.5047801147227533,0.9428571428571428,0.18639239567142732
0.5057471264367817,0.9428571428571428,0.18647741429367426
0.5067178502879078,0.9428571428571428,0.18649837289127774
0.5076923076923077,0.9428571428571428,0.18673178156442177
0.5086705202312138,0.9428571428571428,0.18745871537949463
0.5077220077220077,0.9392857142857143,0.1879242733658317
0.5067698259187621,0.9357142857142857,0.1883807970769906
0.5077519379844961,0.9357142857142857,0.19192442068773005
0.5087378640776699,0.9357142857142857,0.1931716003401859
0.5097276264591439,0.9357142857142857,0.19532930866601753
0.5107212475633528,0.9357142857142857,0.19594704830053666
0.51171875,0.9357142857142857,0.19734399402615485
0.512720156555773,0.9357142857142857,0.19926627906976743
0.5117647058823529,0.9321428571428572,0.2031409057322859
0.5127701375245579,0.9321428571428572,0.20508993665503386
0.5137795275590551,0.9321428571428572,0.20529654841022146
0.5128205128205128,0.9285714285714286,0.2064937380861609
0.5118577075098815,0.925,0.20832809801256447
0.5128712871287129,0.925,0.20898446904761486
0.5119047619047619,0.9214285714285714,0.20980068626796972
0.5129224652087475,0.9214285714285714,0.2102617016049787
0.5139442231075697,0.9214285714285714,0.21028747763864042
0.5149700598802395,0.9214285714285714,0.2117024590163934
0.516,0.9214285714285714,0.2118333343688691
0.5170340681362725,0.9214285714285714,0.21423176768241095
0.5180722891566265,0.9214285714285714,0.21439560323652454
0.5191146881287726,0.9214285714285714,0.21463771837850854
0.5201612903225806,0.9214285714285714,0.21568459850811755
0.5212121212121212,0.9214285714285714,0.21678188556168063
0.5222672064777328,0.9214285714285714,0.21930635464194487
0.5233265720081136,0.9214285714285714,0.21954804837090716
0.5223577235772358,0.9178571428571428,0.22150900690046524
0.5213849287169042,0.9142857142857143,0.22384779705368912
0.5224489795918368,0.9142857142857143,0.2258407585647369
0.5214723926380368,0.9107142857142857,0.22665256001916537
0.5225409836065574,0.9107142857142857,0.22724999999999998
0.5236139630390144,0.9107142857142857,0.22824863077205756
0.5246913580246914,0.9107142857142857,0.22866583110747743
0.5257731958762887,0.9107142857142857,0.2287153846153846
0.5268595041322314,0.9107142857142857,0.2308587040537347
0.5279503105590062,0.9107142857142857,0.23133081324947916
0.529045643153527,0.9107142857142857,0.2340697073659224
0.5301455301455301,0.9107142857142857,0.2358730782729965
0.53125,0.9107142857142857,0.23595997552019582
0.5323590814196242,0.9107142857142857,0.23646918604651163
0.5334728033472803,0.9107142857142857,0.2375642821971769
0.5345911949685535,0.9107142857142857,0.23903434304990584
0.5336134453781513,0.9071428571428571,0.23976917446527854
0.5347368421052632,0.9071428571428571,0.2406183191676017
0.5358649789029536,0.9071428571428571,0.24089071530833642
0.5369978858350951,0.9071428571428571,0.24270654788407175
0.5360169491525424,0.9035714285714286,0.24298457066189627
0.5371549893842887,0.9035714285714286,0.24319516749156692
0.5382978723404256,0.9035714285714286,0.24367375858803833
0.5394456289978679,0.9035714285714286,0.24458642060652946
0.5384615384615384,0.9,0.24672777604992277
0.5396145610278372,0.9,0.2495736885527596
0.5407725321888412,0.9,0.25001604799498317
0.5419354838709678,0.9,0.25071292117736016
0.5431034482758621,0.9,0.2509678081921132
0.5421166306695464,0.8964285714285715,0.2524297866808677
0.5432900432900433,0.8964285714285715,0.2528330806545159
0.5422993492407809,0.8928571428571429,0.25481243453658925
0.5434782608695652,0.8928571428571429,0.2559904577719352
0.5446623093681917,0.8928571428571429,0.2595906837875183
0.5458515283842795,0.8928571428571429,0.2600322147906923
0.5470459518599562,0.8928571428571429,0.2604745073169301
0.5482456140350878,0.8928571428571429,0.2616883989917499
0.5494505494505495,0.8928571428571429,0.26407359760671745
0.5506607929515418,0.8928571428571429,0.2649574421499059
0.5518763796909493,0.8928571428571429,0.26590637899659997
0.5530973451327433,0.8928571428571429,0.2661051836757399
0.5543237250554324,0.8928571428571429,0.26746007444143166
0.5533333333333333,0.8892857142857142,0.2691804747413219
0.5523385300668151,0.8857142857142857,0.269340797875245
